#Thorlabs FTS
[SpectrumHeader]
#Date;20190507
#Time;13451064
#GMTTime;16451064
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;0.200000
#TriggerMode;0
#InterferometerSerial;M00311012
#Source;
#AirMeasureOpt;0
#WnrMin;9801.723633
#WnrMax;50997.769531
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
2.370914154e+002;1.652628183e-003
2.373006287e+002;2.478942275e-003
2.375098419e+002;1.172832912e-003
2.377190552e+002;2.958737547e-003
2.379282990e+002;2.052457538e-003
2.381375427e+002;7.463482325e-004
2.383468018e+002;9.862459265e-004
2.385560608e+002;1.306109363e-003
2.387653503e+002;3.145324765e-003
2.389746246e+002;2.958737547e-003
2.391839294e+002;2.585563576e-003
2.393932343e+002;2.185733989e-003
2.396025543e+002;3.438532818e-003
2.398118896e+002;3.705085721e-003
2.400212402e+002;3.331911750e-003
2.402305908e+002;3.998294007e-003
2.404399414e+002;4.664676264e-003
2.406493225e+002;1.252798829e-003
2.408587036e+002;2.905427013e-003
2.410681000e+002;2.132423455e-003
2.412775116e+002;1.172832912e-003
2.414869232e+002;2.825461095e-003
2.416963501e+002;1.359420014e-003
2.419057922e+002;2.532252809e-003
2.421152344e+002;5.597611889e-004
2.423246918e+002;3.278601216e-003
2.425341644e+002;1.092866994e-003
2.427436371e+002;2.958737547e-003
2.429531403e+002;1.492696465e-003
2.431626434e+002;3.625120036e-003
2.433721466e+002;1.439385815e-003
2.435816650e+002;2.905427013e-003
2.437911987e+002;1.785904635e-003
2.440007477e+002;3.705085721e-003
2.442103119e+002;4.344813060e-003
2.444198761e+002;3.571809269e-003
2.446294403e+002;3.758396488e-003
2.448390350e+002;4.131570458e-003
2.450486298e+002;1.199488179e-003
2.452582397e+002;5.091161001e-003
2.454678650e+002;3.411877668e-003
2.456774902e+002;4.024949390e-003
2.458871307e+002;1.199488179e-003
2.460967865e+002;2.905427013e-003
2.463064423e+002;8.529694169e-004
2.465161133e+002;1.732594101e-003
2.467257996e+002;-2.132423542e-004
2.469354858e+002;3.598464653e-003
2.471451874e+002;3.092013998e-003
2.473549042e+002;2.932082396e-003
2.475646362e+002;4.584710579e-003
2.477743683e+002;3.571809269e-003
2.479841156e+002;2.292355290e-003
2.481938782e+002;3.571809269e-003
2.484036407e+002;2.319010440e-003
2.486134186e+002;3.545154119e-003
2.488232117e+002;4.558055196e-003
2.490330048e+002;4.398123361e-003
2.492428284e+002;5.251092836e-003
2.494526367e+002;5.197782069e-003
2.496624756e+002;2.772150561e-003
2.498723145e+002;3.731741104e-003
2.500821686e+002;8.796246839e-004
2.502920380e+002;2.239044756e-003
2.505019073e+002;5.864164559e-004
2.507117920e+002;2.132423455e-003
2.509216919e+002;7.730034995e-004
2.511315918e+002;1.546006999e-003
2.513415222e+002;2.052457538e-003
2.515514374e+002;3.225290449e-003
2.517613831e+002;3.251945833e-003
2.519713287e+002;3.545154119e-003
2.521812897e+002;4.051604774e-003
2.523912659e+002;5.517645739e-003
2.526012421e+002;3.705085721e-003
2.528112335e+002;3.145324765e-003
2.530212402e+002;4.904574249e-003
2.532312469e+002;3.651775187e-003
2.534412689e+002;5.197782069e-003
2.536513062e+002;4.051604774e-003
2.538613586e+002;2.772150561e-003
2.540714111e+002;2.718840027e-003
2.542814789e+002;5.597611889e-004
2.544915466e+002;2.452287124e-003
2.547016449e+002;2.159078838e-003
2.549117432e+002;2.292355290e-003
2.551218567e+002;2.478942275e-003
2.553319702e+002;2.132423542e-004
2.555420990e+002;3.545154119e-003
2.557522430e+002;3.491843585e-003
2.559623871e+002;3.225290449e-003
2.561725464e+002;4.158225842e-003
2.563827209e+002;2.745495178e-003
2.565928955e+002;5.944130477e-003
2.568031006e+002;4.478089511e-003
2.570133057e+002;4.478089511e-003
2.572235107e+002;2.958737547e-003
2.574337463e+002;5.011195317e-003
2.576439819e+002;2.532252809e-003
2.578542480e+002;3.998294007e-003
2.580644836e+002;3.651775187e-003
2.582747498e+002;4.318157677e-003
2.584850464e+002;2.292355290e-003
2.586953430e+002;3.705085721e-003
2.589056396e+002;9.329352761e-004
2.591159363e+002;2.319010440e-003
2.593262634e+002;1.386075281e-003
2.595365906e+002;3.838362405e-003
2.597469482e+002;6.663823151e-004
2.599573059e+002;4.424778745e-003
2.601676636e+002;9.862459265e-004
2.603780212e+002;1.785904635e-003
2.605884094e+002;1.839215285e-003
2.607988281e+002;3.918328322e-003
2.610092163e+002;3.838362405e-003
2.612196350e+002;3.971638624e-003
2.614300842e+002;2.932082396e-003
2.616405029e+002;3.491843585e-003
2.618509521e+002;2.478942275e-003
2.620614319e+002;3.518498736e-003
2.622718811e+002;7.196929073e-004
2.624823608e+002;2.612218726e-003
2.626928711e+002;1.066211727e-003
2.629033508e+002;1.252798829e-003
2.631138916e+002;9.595906013e-004
2.633244019e+002;2.798805945e-003
2.635349426e+002;3.571809269e-003
2.637454834e+002;3.012048081e-003
2.639560242e+002;1.039556460e-003
2.641665955e+002;4.424778745e-003
2.643771973e+002;8.796246839e-004
2.645877686e+002;4.264846910e-003
2.647983704e+002;3.012048081e-003
2.650089722e+002;3.305256367e-003
2.652196045e+002;1.839215285e-003
2.654302368e+002;3.758396488e-003
2.656408691e+002;4.184881225e-003
2.658515320e+002;5.944130477e-003
2.660621948e+002;3.625120036e-003
2.662728577e+002;2.292355290e-003
2.664835510e+002;3.331911750e-003
2.666942444e+002;9.862459265e-004
2.669049377e+002;2.985392930e-003
2.671156616e+002;1.519351732e-003
2.673263855e+002;2.612218726e-003
2.675371094e+002;5.064505618e-003
2.677478638e+002;1.359420014e-003
2.679586182e+002;3.092013998e-003
2.681694031e+002;3.705085721e-003
2.683801575e+002;2.558908192e-003
2.685909729e+002;2.612218726e-003
2.688017578e+002;2.239044756e-003
2.690125732e+002;1.092866994e-003
2.692233887e+002;4.051604774e-003
2.694342346e+002;5.384369288e-003
2.696450806e+002;4.691331647e-003
2.698559265e+002;3.865017556e-003
2.700667725e+002;4.104915075e-003
2.702776489e+002;3.838362405e-003
2.704885559e+002;3.038703464e-003
2.706994324e+002;-2.665529319e-004
2.709103394e+002;1.839215285e-003
2.711212769e+002;2.452287124e-003
2.713321838e+002;2.852116479e-003
2.715431213e+002;3.465188202e-003
2.717540894e+002;1.945836470e-003
2.719650269e+002;2.265699906e-003
2.721760254e+002;1.732594101e-003
2.723869934e+002;2.798805945e-003
2.725979919e+002;3.065358847e-003
2.728089905e+002;3.865017556e-003
2.730199890e+002;3.571809269e-003
2.732310181e+002;3.545154119e-003
2.734420471e+002;5.091161001e-003
2.736531067e+002;6.530547049e-003
2.738641663e+002;2.558908192e-003
2.740752258e+002;2.319010440e-003
2.742862854e+002;2.692184644e-003
2.744973755e+002;1.759249368e-003
2.747084961e+002;3.545154119e-003
2.749195862e+002;1.066211771e-004
2.751307068e+002;1.892525819e-003
2.753418274e+002;3.065358847e-003
2.755529785e+002;2.159078838e-003
2.757641296e+002;3.012048081e-003
2.759752808e+002;2.292355290e-003
2.761864624e+002;2.985392930e-003
2.763976440e+002;2.905427013e-003
2.766088562e+002;2.612218726e-003
2.768200378e+002;3.944983706e-003
2.770312500e+002;2.878771629e-003
2.772424927e+002;2.718840027e-003
2.774537354e+002;4.264846910e-003
2.776649780e+002;5.544301122e-003
2.778762207e+002;2.638874110e-003
2.780874939e+002;2.478942275e-003
2.782987671e+002;3.571809269e-003
2.785100708e+002;4.371467978e-003
2.787213745e+002;9.862459265e-004
2.789326782e+002;2.265699906e-003
2.791439819e+002;2.532252809e-003
2.793553162e+002;1.012901193e-003
2.795666504e+002;1.359420014e-003
2.797780151e+002;1.492696465e-003
2.799893799e+002;2.159078838e-003
2.802007446e+002;2.985392930e-003
2.804121399e+002;3.571809269e-003
2.806235352e+002;2.185733989e-003
2.808349304e+002;3.545154119e-003
2.810463562e+002;1.919181203e-003
2.812577820e+002;3.385222284e-003
2.814692078e+002;4.931229167e-003
2.816806641e+002;1.466041198e-003
2.818921204e+002;4.264846910e-003
2.821036072e+002;3.065358847e-003
2.823150635e+002;3.944983706e-003
2.825265808e+002;9.062800091e-004
2.827380676e+002;3.598464653e-003
2.829495850e+002;3.598464653e-003
2.831611023e+002;1.119522378e-003
2.833726501e+002;1.679283450e-003
2.835841675e+002;1.252798829e-003
2.837957458e+002;1.759249368e-003
2.840072937e+002;2.692184644e-003
2.842188721e+002;3.971638624e-003
2.844304504e+002;1.945836470e-003
2.846420593e+002;1.652628183e-003
2.848536682e+002;2.478942275e-003
2.850652771e+002;2.958737547e-003
2.852769165e+002;4.104915075e-003
2.854885559e+002;5.117816385e-003
2.857001953e+002;4.238191526e-003
2.859118652e+002;2.345665824e-003
2.861235352e+002;5.384369288e-003
2.863352051e+002;2.025802387e-003
2.865469055e+002;5.224437453e-003
2.867586060e+002;3.465188202e-003
2.869703064e+002;3.598464653e-003
2.871820374e+002;7.196929073e-004
2.873937683e+002;2.239044756e-003
2.876055298e+002;2.665529428e-005
2.878172913e+002;2.079112921e-003
2.880290527e+002;2.265699906e-003
2.882408142e+002;3.625120036e-003
2.884526062e+002;2.425631741e-003
2.886643982e+002;1.812560018e-003
2.888762207e+002;1.306109363e-003
2.890880432e+002;5.144471768e-003
2.892998657e+002;2.478942275e-003
2.895116882e+002;3.251945833e-003
2.897235413e+002;3.998294007e-003
2.899354248e+002;2.692184644e-003
2.901472778e+002;3.998294007e-003
2.903591614e+002;4.957884550e-003
2.905710754e+002;3.971638624e-003
2.907829590e+002;4.478089511e-003
2.909948730e+002;4.291502293e-003
2.912068176e+002;4.078260157e-003
2.914187317e+002;1.892525819e-003
2.916306763e+002;3.065358847e-003
2.918426514e+002;2.052457538e-003
2.920546265e+002;2.292355290e-003
2.922666016e+002;5.331058637e-004
2.924785767e+002;2.132423455e-003
2.926905823e+002;2.452287124e-003
2.929025879e+002;4.771297798e-003
2.931146240e+002;2.319010440e-003
2.933266296e+002;3.678430570e-003
2.935386963e+002;3.651775187e-003
2.937507324e+002;5.970785860e-003
2.939627991e+002;3.171979915e-003
2.941748657e+002;4.664676264e-003
2.943869629e+002;4.238191526e-003
2.945990601e+002;3.092013998e-003
2.948111572e+002;2.505597658e-003
2.950232849e+002;4.131570458e-003
2.952354126e+002;2.105768304e-003
2.954475403e+002;2.905427013e-003
2.956596680e+002;1.945836470e-003
2.958718262e+002;2.825461095e-003
2.960840149e+002;1.919181203e-003
2.962962036e+002;2.745495178e-003
2.965083923e+002;-1.865870581e-004
2.967205811e+002;3.171979915e-003
2.969328003e+002;2.958737547e-003
2.971450195e+002;3.678430570e-003
2.973572388e+002;3.705085721e-003
2.975694885e+002;3.891672939e-003
2.977817383e+002;2.612218726e-003
2.979940186e+002;3.491843585e-003
2.982062683e+002;2.372321207e-003
2.984185791e+002;3.971638624e-003
2.986308594e+002;3.731741104e-003
2.988431702e+002;3.838362405e-003
2.990554810e+002;2.292355290e-003
2.992678223e+002;1.945836470e-003
2.994801636e+002;2.025802387e-003
2.996925049e+002;2.878771629e-003
2.999048462e+002;1.892525819e-003
3.001172180e+002;2.905427013e-003
3.003296204e+002;2.372321207e-003
3.005419922e+002;3.411877668e-003
3.007543945e+002;1.039556460e-003
3.009668274e+002;5.331058637e-004
3.011792297e+002;1.279454096e-003
3.013916626e+002;3.198635299e-003
3.016041260e+002;2.159078838e-003
3.018165588e+002;2.585563576e-003
3.020290222e+002;3.865017556e-003
3.022415161e+002;3.491843585e-003
3.024539795e+002;4.264846910e-003
3.026665039e+002;4.957884550e-003
3.028789978e+002;2.372321207e-003
3.030915222e+002;2.958737547e-003
3.033040466e+002;2.159078838e-003
3.035165710e+002;3.331911750e-003
3.037291260e+002;2.159078838e-003
3.039416809e+002;3.705085721e-003
3.041542664e+002;2.052457538e-003
3.043668518e+002;4.264847084e-004
3.045794373e+002;5.331058637e-004
3.047920532e+002;1.759249368e-003
3.050046387e+002;1.252798829e-003
3.052172852e+002;2.505597658e-003
3.054299011e+002;5.064505967e-004
3.056425476e+002;5.117816385e-003
3.058552246e+002;3.705085721e-003
3.060678711e+002;2.665529260e-003
3.062805481e+002;1.999147004e-003
3.064932556e+002;4.904574249e-003
3.067059326e+002;4.771297798e-003
3.069186401e+002;6.024096161e-003
3.071313782e+002;3.278601216e-003
3.073440857e+002;2.052457538e-003
3.075568237e+002;3.491843585e-003
3.077695923e+002;3.305256367e-003
3.079823608e+002;3.092013998e-003
3.081951294e+002;2.825461095e-003
3.084078979e+002;1.785904635e-003
3.086206970e+002;3.971638624e-003
3.088334961e+002;3.731741162e-004
3.090463257e+002;2.558908192e-003
3.092591248e+002;1.999147004e-003
3.094719849e+002;2.905427013e-003
3.096848145e+002;2.212389372e-003
3.098976746e+002;2.905427013e-003
3.101105347e+002;2.638874110e-003
3.103234253e+002;5.304403603e-003
3.105363159e+002;4.664676264e-003
3.107492065e+002;3.891672939e-003
3.109621277e+002;3.838362405e-003
3.111750183e+002;2.745495178e-003
3.113879700e+002;2.025802387e-003
3.116008911e+002;2.398976358e-003
3.118138428e+002;1.999147004e-003
3.120268250e+002;3.012048081e-003
3.122397766e+002;2.052457538e-003
3.124527588e+002;2.425631741e-003
3.126657715e+002;5.331058856e-005
3.128787842e+002;3.518498736e-003
3.130917969e+002;0.000000000e+000
3.133048096e+002;4.611365963e-003
3.135178528e+002;1.492696465e-003
3.137308960e+002;2.585563576e-003
3.139439392e+002;2.478942275e-003
3.141570129e+002;2.772150561e-003
3.143700867e+002;3.251945833e-003
3.145831909e+002;3.971638624e-003
3.147962952e+002;4.211536609e-003
3.150093994e+002;4.238191526e-003
3.152225037e+002;3.891672939e-003
3.154356384e+002;2.745495178e-003
3.156487732e+002;3.331911750e-003
3.158619385e+002;1.972491853e-003
3.160751038e+002;1.332764630e-003
3.162882690e+002;3.598464653e-003
3.165014648e+002;3.198635299e-003
3.167146606e+002;2.958737547e-003
3.169278564e+002;3.251945833e-003
3.171410828e+002;2.745495178e-003
3.173543091e+002;1.546006999e-003
3.175675354e+002;4.664676264e-003
3.177807922e+002;2.932082280e-004
3.179940491e+002;3.811707022e-003
3.182073059e+002;2.105768304e-003
3.184205933e+002;5.357713904e-003
3.186338806e+002;3.305256367e-003
3.188471680e+002;5.411024671e-003
3.190604858e+002;4.291502293e-003
3.192738037e+002;3.571809269e-003
3.194871521e+002;3.891672939e-003
3.197004700e+002;2.212389372e-003
3.199138184e+002;4.238191526e-003
3.201271973e+002;3.491843585e-003
3.203405762e+002;1.785904635e-003
3.205539551e+002;2.985392930e-003
3.207673340e+002;1.652628183e-003
3.209807434e+002;1.039556460e-003
3.211941833e+002;2.585563576e-003
3.214075928e+002;2.265699906e-003
3.216210327e+002;1.652628183e-003
3.218344727e+002;2.398976358e-003
3.220479431e+002;3.305256367e-003
3.222614136e+002;3.251945833e-003
3.224748840e+002;3.705085721e-003
3.226883850e+002;2.692184644e-003
3.229018860e+002;3.251945833e-003
3.231153870e+002;6.210683379e-003
3.233289185e+002;3.545154119e-003
3.235424500e+002;4.638020881e-003
3.237559814e+002;5.197782069e-003
3.239695435e+002;4.078260157e-003
3.241831055e+002;3.012048081e-003
3.243966675e+002;3.598464653e-003
3.246102600e+002;2.958737547e-003
3.248238525e+002;2.665529260e-003
3.250374451e+002;3.331911750e-003
3.252510681e+002;2.132423455e-003
3.254646912e+002;8.529694169e-004
3.256783447e+002;2.798805945e-003
3.258919983e+002;2.905427013e-003
3.261056519e+002;2.398976358e-003
3.263193054e+002;1.519351732e-003
3.265329895e+002;2.665529260e-003
3.267466736e+002;1.892525819e-003
3.269603882e+002;5.357713904e-003
3.271741028e+002;3.571809269e-003
3.273878174e+002;3.092013998e-003
3.276015625e+002;1.972491853e-003
3.278152771e+002;5.864164792e-003
3.280290527e+002;2.319010440e-003
3.282427979e+002;4.851263482e-003
3.284565735e+002;2.372321207e-003
3.286703796e+002;2.558908192e-003
3.288841553e+002;3.865017556e-003
3.290979614e+002;3.545154119e-003
3.293117981e+002;2.105768304e-003
3.295256042e+002;1.492696465e-003
3.297394409e+002;1.945836470e-003
3.299533081e+002;2.558908192e-003
3.301671448e+002;3.118669381e-003
3.303810425e+002;1.279454096e-003
3.305949097e+002;1.945836470e-003
3.308088074e+002;3.385222284e-003
3.310227051e+002;2.478942275e-003
3.312366028e+002;5.384369288e-003
3.314505310e+002;4.398123361e-003
3.316644592e+002;3.785051638e-003
3.318784180e+002;3.518498736e-003
3.320923767e+002;5.411024671e-003
3.323063354e+002;2.852116479e-003
3.325202942e+002;4.398123361e-003
3.327342834e+002;3.598464653e-003
3.329482727e+002;2.745495178e-003
3.331622925e+002;2.932082396e-003
3.333763123e+002;1.785904635e-003
3.335903320e+002;2.265699906e-003
3.338043823e+002;1.572662382e-003
3.340184326e+002;-4.531400045e-004
3.342324829e+002;2.452287124e-003
3.344465332e+002;1.572662382e-003
3.346606140e+002;3.145324765e-003
3.348747253e+002;2.105768304e-003
3.350888062e+002;4.424778745e-003
3.353029175e+002;2.825461095e-003
3.355170593e+002;5.704232957e-003
3.357311707e+002;2.612218726e-003
3.359453125e+002;4.318157677e-003
3.361594849e+002;4.691331647e-003
3.363736572e+002;6.343959831e-003
3.365878296e+002;7.196929073e-004
3.368020020e+002;3.758396488e-003
3.370162048e+002;4.184881225e-003
3.372304077e+002;5.544301122e-003
3.374446106e+002;2.852116479e-003
3.376588440e+002;8.263140917e-004
3.378730774e+002;1.865870552e-003
3.380873413e+002;3.865017556e-003
3.383016052e+002;3.545154119e-003
3.385158691e+002;1.252798829e-003
3.387301331e+002;2.132423455e-003
3.389444275e+002;2.612218726e-003
3.391587524e+002;3.465188202e-003
3.393730469e+002;3.198635299e-003
3.395873718e+002;2.239044756e-003
3.398016968e+002;4.131570458e-003
3.400160522e+002;3.838362405e-003
3.402304077e+002;4.024949390e-003
3.404447632e+002;4.424778745e-003
3.406591492e+002;3.998294007e-003
3.408735352e+002;4.904574249e-003
3.410879211e+002;4.131570458e-003
3.413023376e+002;1.919181203e-003
3.415167542e+002;2.932082396e-003
3.417311707e+002;3.785051638e-003
3.419456177e+002;3.225290449e-003
3.421600647e+002;2.532252809e-003
3.423745117e+002;1.519351732e-003
3.425889893e+002;1.732594101e-003
3.428034668e+002;2.478942275e-003
3.430179443e+002;3.038703464e-003
3.432324524e+002;3.251945833e-003
3.434469604e+002;2.798805945e-003
3.436614990e+002;4.797952715e-003
3.438760376e+002;4.344813060e-003
3.440905762e+002;4.398123361e-003
3.443051147e+002;4.771297798e-003
3.445196838e+002;4.318157677e-003
3.447342529e+002;5.304403603e-003
3.449488525e+002;4.691331647e-003
3.451634521e+002;3.811707022e-003
3.453780518e+002;4.264846910e-003
3.455926514e+002;2.745495178e-003
3.458072815e+002;3.918328322e-003
3.460219116e+002;2.718840027e-003
3.462365723e+002;3.625120036e-003
3.464512329e+002;2.505597658e-003
3.466658936e+002;4.264846910e-003
3.468805847e+002;5.064505967e-004
3.470952759e+002;4.478089511e-003
3.473099670e+002;3.171979915e-003
3.475246887e+002;3.891672939e-003
3.477394104e+002;2.452287124e-003
3.479541321e+002;3.971638624e-003
3.481688843e+002;3.651775187e-003
3.483836365e+002;3.865017556e-003
3.485983887e+002;2.452287124e-003
3.488131714e+002;4.558055196e-003
3.490279541e+002;3.598464653e-003
3.492427673e+002;5.331058521e-003
3.494575500e+002;4.344813060e-003
3.496723633e+002;2.932082396e-003
3.498872070e+002;1.519351732e-003
3.501020508e+002;2.478942275e-003
3.503168945e+002;1.732594101e-003
3.505317383e+002;2.185733989e-003
3.507466125e+002;2.052457538e-003
3.509614868e+002;3.518498736e-003
3.511763916e+002;2.105768304e-003
3.513912964e+002;2.052457538e-003
3.516062012e+002;3.092013998e-003
